claim_id,claim,impact,kind,epistemics,supported,reason,evidence_origins,evidence_urls,conflicts
hamel-husain-rss-quarto-no-tests,hamelsmu/rss-quarto contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Seq2Seq_Tutorial-classification,hamelsmu/Seq2Seq_Tutorial: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/Seq2Seq_Tutorial/tree/master/notebooks;https://github.com/hamelsmu/Seq2Seq_Tutorial/commit/2724b42;https://github.com/hamelsmu/Seq2Seq_Tutorial;https://github.com/hamelsmu/Seq2Seq_Tutorial/blob/master/README.md,
hamel-husain-Seq2Seq_Tutorial-no-tests,hamelsmu/Seq2Seq_Tutorial contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/Seq2Seq_Tutorial/tree/master/notebooks;https://github.com/hamelsmu/Seq2Seq_Tutorial/commit/2724b42;https://github.com/hamelsmu/Seq2Seq_Tutorial;https://github.com/hamelsmu/Seq2Seq_Tutorial/blob/master/README.md,
hamel-husain-simple_chat_app-classification,hamelsmu/simple_chat_app: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-simple_chat_app-no-tests,hamelsmu/simple_chat_app contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-simple_flask_app-classification,hamelsmu/simple_flask_app: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-simple_flask_app-no-tests,hamelsmu/simple_flask_app contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-sqlite-copy-issue-classification,hamelsmu/sqlite-copy-issue: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-sqlite-copy-issue-no-tests,hamelsmu/sqlite-copy-issue contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-stfu-classification,hamelsmu/stfu: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;ci_config;commit_history;file_listing;readme,https://github.com/hamelsmu/stfu/blob/main/.github/workflows/release.yml;https://github.com/hamelsmu/stfu/tree/main;https://github.com/hamelsmu/stfu/commit/8e9d528;https://github.com/hamelsmu/stfu;https://github.com/hamelsmu/stfu/blob/main/README.md,
hamel-husain-substack-stats-classification,hamelsmu/substack-stats: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-substack-stats-no-tests,hamelsmu/substack-stats contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-classification,hamelsmu/test: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-no-tests,hamelsmu/test contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-07-22-2021-classification,hamelsmu/test-07-22-2021: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-07-22-2021-no-tests,hamelsmu/test-07-22-2021 contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-3-classification,hamelsmu/test-3: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-3-no-tests,hamelsmu/test-3 contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-again2-classification,hamelsmu/test-again2: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-again2-no-tests,hamelsmu/test-again2 contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-blog-classification,hamelsmu/test-blog: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-blog-no-tests,hamelsmu/test-blog contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-fastscript-classification,hamelsmu/test-fastscript: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-fastscript-no-tests,hamelsmu/test-fastscript contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-foo-classification,hamelsmu/test-foo: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-foo-no-tests,hamelsmu/test-foo contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-fork-action-classification,hamelsmu/test-fork-action: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-fork-action-no-tests,hamelsmu/test-fork-action contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-fp-classification,hamelsmu/test-fp: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-fp-no-tests,hamelsmu/test-fp contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-nbdev-classification,hamelsmu/test-nbdev: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-nbdev-no-tests,hamelsmu/test-nbdev contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-nbdev2-classification,hamelsmu/test-nbdev2: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-nbdev2-no-tests,hamelsmu/test-nbdev2 contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-new-install-classification,hamelsmu/test-new-install: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-new-install-no-tests,hamelsmu/test-new-install contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-new-repo-classification,hamelsmu/test-new-repo: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-new-repo-no-tests,hamelsmu/test-new-repo contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-nvlink-classification,hamelsmu/test-nvlink: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-nvlink-no-tests,hamelsmu/test-nvlink contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-site2-classification,hamelsmu/test-site2: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-site2-no-tests,hamelsmu/test-site2 contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-test-stuff-classification,hamelsmu/test-stuff: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
